0,2.26175714847243,3.64476187594699,3.98056830738816
0.05,2.2505711524338,3.6846892375031,4.01612846792711
0.1,2.23146349497319,3.7035400647876,4.03132510080016
0.15,2.20450209698414,3.70120889487571,4.02607777167947
0.2,2.16978223180249,3.67770957395028,4.00040936156467
0.25,2.12742626875214,3.63317578780349,3.95444604351279
0.3,2.077583295918,3.56786067243833,3.88841670214341
0.35,2.02042863250054,3.48213560428097,3.80265180899756
0.4,1.95616323799578,3.37648823017371,3.69758176504232
0.45,1.88501302375015,3.25151977844029,3.57373472139691
0.5,1.80722807153633,3.10794168355821,3.43173388991155
0.55,1.72308176334501,2.94657155336588,3.27229435606146
0.6,1.63286982639889,2.76832850674578,3.09621940736011
0.65,1.53690929736038,2.57422790997585,2.90439639080354
0.7,1.4355374097574,2.36537554058285,2.69779211230886
0.75,1.32911040875072,2.14296120793281,2.47744778908953
0.8,1.2180022974852,1.90825185933035,2.24447356140695
0.85,1.10260351938494,1.66258419825634,2.00004256139176
0.9,0.983319580852381,1.4073568362659,1.74538452041287
0.95,0.860569618897303,1.14402198974481,1.48177886661496
1,0.734784918232645,0.874076712960688,1.21054720839047
